,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[22],0.01,0.03,0.0,0.051,0.0,0.0,183665.0,143932.0,1.0
x[23],0.01,0.03,0.0,0.05,0.0,0.0,186985.0,148763.0,1.0
x[24],0.01,0.03,0.0,0.05,0.0,0.0,185717.0,148020.0,1.0
x[25],0.01,0.03,0.0,0.051,0.0,0.0,188639.0,149203.0,1.0
x[26],0.01,0.03,0.0,0.05,0.0,0.0,184837.0,148509.0,1.0
x[27],0.01,0.03,0.0,0.05,0.0,0.0,190672.0,152167.0,1.0
x[28],0.01,0.03,0.0,0.05,0.0,0.0,185204.0,146189.0,1.0
x[29],0.01,0.03,0.0,0.051,0.0,0.0,188385.0,147964.0,1.0
x[30],0.01,0.03,0.0,0.05,0.0,0.0,185888.0,144896.0,1.0
x[31],0.01,0.03,0.0,0.05,0.0,0.0,186445.0,148912.0,1.0
x[32],0.01,0.03,0.0,0.05,0.0,0.0,187818.0,150315.0,1.0
x[33],0.01,0.03,0.0,0.051,0.0,0.0,187282.0,146068.0,1.0
x[34],0.01,0.03,0.0,0.05,0.0,0.0,182607.0,145324.0,1.0
x[35],0.01,0.03,0.0,0.05,0.0,0.0,186970.0,150294.0,1.0
x[36],0.01,0.03,0.0,0.05,0.0,0.0,183037.0,147451.0,1.0
x[37],0.01,0.03,0.0,0.05,0.0,0.0,182343.0,147532.0,1.0
x[38],0.01,0.03,0.0,0.05,0.0,0.0,185806.0,150525.0,1.0
x[39],0.01,0.03,0.0,0.051,0.0,0.0,181953.0,143648.0,1.0
x[40],0.01,0.03,0.0,0.051,0.0,0.0,183390.0,147981.0,1.0
x[41],0.01,0.03,0.0,0.051,0.0,0.0,185211.0,144047.0,1.0
x[42],0.01,0.03,0.0,0.051,0.0,0.0,188464.0,145284.0,1.0
x[43],0.01,0.03,0.0,0.05,0.0,0.0,183063.0,147487.0,1.0
x[44],0.01,0.03,0.0,0.051,0.0,0.0,188367.0,147695.0,1.0
x[45],0.01,0.03,0.0,0.05,0.0,0.0,184333.0,144433.0,1.0
x[46],0.01,0.03,0.0,0.05,0.0,0.0,186735.0,152396.0,1.0
x[47],0.01,0.03,0.0,0.05,0.0,0.0,184776.0,147434.0,1.0
x[48],0.01,0.03,0.0,0.051,0.0,0.0,189082.0,147942.0,1.0
x[49],0.01,0.03,0.0,0.05,0.0,0.0,183240.0,149435.0,1.0
x[50],0.01,0.03,0.0,0.051,0.0,0.0,187233.0,148423.0,1.0
x[51],0.01,0.03,0.0,0.05,0.0,0.0,187305.0,150085.0,1.0
x[52],0.01,0.03,0.0,0.05,0.0,0.0,184952.0,150333.0,1.0
x[53],0.01,0.03,0.0,0.051,0.0,0.0,181502.0,146630.0,1.0
x[54],0.01,0.03,0.0,0.05,0.0,0.0,182868.0,142194.0,1.0
x[55],0.01,0.03,0.0,0.05,0.0,0.0,186096.0,151414.0,1.0
x[56],0.01,0.03,0.0,0.05,0.0,0.0,183100.0,144897.0,1.0
x[57],0.01,0.03,0.0,0.05,0.0,0.0,181819.0,140783.0,1.0
x[58],0.01,0.03,0.0,0.05,0.0,0.0,189295.0,149745.0,1.0
x[59],0.01,0.03,0.0,0.05,0.0,0.0,186738.0,149615.0,1.0
x[60],0.01,0.03,0.0,0.049,0.0,0.0,183595.0,146554.0,1.0
x[61],0.01,0.03,0.0,0.05,0.0,0.0,187339.0,149353.0,1.0
x[62],0.01,0.03,0.0,0.051,0.0,0.0,186576.0,145512.0,1.0
x[63],0.01,0.03,0.0,0.05,0.0,0.0,187307.0,147812.0,1.0
x[64],0.01,0.03,0.0,0.05,0.0,0.0,187673.0,151706.0,1.0
x[65],0.01,0.03,0.0,0.051,0.0,0.0,181616.0,146120.0,1.0
x[66],0.01,0.03,0.0,0.051,0.0,0.0,186813.0,147176.0,1.0
x[67],0.01,0.03,0.0,0.051,0.0,0.0,184902.0,147646.0,1.0
x[68],0.01,0.03,0.0,0.05,0.0,0.0,186053.0,151520.0,1.0
x[69],0.01,0.03,0.0,0.05,0.0,0.0,181811.0,140552.0,1.0
x[70],0.01,0.03,0.0,0.05,0.0,0.0,188165.0,148377.0,1.0
x[71],0.01,0.03,0.0,0.05,0.0,0.0,188601.0,150554.0,1.0
x[72],0.01,0.03,0.0,0.051,0.0,0.0,185018.0,147608.0,1.0
x[73],0.01,0.03,0.0,0.05,0.0,0.0,185883.0,149262.0,1.0
x[74],0.01,0.03,0.0,0.05,0.0,0.0,185447.0,146996.0,1.0
x[75],0.01,0.03,0.0,0.05,0.0,0.0,185936.0,149863.0,1.0
x[76],0.01,0.03,0.0,0.05,0.0,0.0,185065.0,144329.0,1.0
x[77],0.01,0.03,0.0,0.05,0.0,0.0,187835.0,150586.0,1.0
x[78],0.01,0.03,0.0,0.05,0.0,0.0,183513.0,144291.0,1.0
x[79],0.01,0.03,0.0,0.051,0.0,0.0,185887.0,145742.0,1.0
x[80],0.01,0.03,0.0,0.05,0.0,0.0,186425.0,143498.0,1.0
x[81],0.01,0.03,0.0,0.05,0.0,0.0,186112.0,152231.0,1.0
x[82],0.01,0.03,0.0,0.05,0.0,0.0,182636.0,142610.0,1.0
x[83],0.01,0.03,0.0,0.05,0.0,0.0,186110.0,151136.0,1.0
x[84],0.01,0.03,0.0,0.051,0.0,0.0,187107.0,148393.0,1.0
x[85],0.01,0.03,0.0,0.05,0.0,0.0,183664.0,145476.0,1.0
x[86],0.01,0.03,0.0,0.05,0.0,0.0,187900.0,148141.0,1.0
x[87],0.01,0.03,0.0,0.051,0.0,0.0,186304.0,148715.0,1.0
x[88],0.01,0.03,0.0,0.05,0.0,0.0,183801.0,148356.0,1.0
x[89],0.01,0.03,0.0,0.051,0.0,0.0,186913.0,148136.0,1.0
x[90],0.01,0.03,0.0,0.05,0.0,0.0,186928.0,147198.0,1.0
x[91],0.01,0.03,0.0,0.05,0.0,0.0,185685.0,147532.0,1.0
x[92],0.01,0.03,0.0,0.051,0.0,0.0,185587.0,149873.0,1.0
x[93],0.01,0.03,0.0,0.05,0.0,0.0,182254.0,147290.0,1.0
x[94],0.01,0.03,0.0,0.05,0.0,0.0,182810.0,147861.0,1.0
x[95],0.01,0.03,0.0,0.05,0.0,0.0,182923.0,142639.0,1.0
x[96],0.01,0.03,0.0,0.051,0.0,0.0,187845.0,149163.0,1.0
x[97],0.01,0.03,0.0,0.05,0.0,0.0,186818.0,149900.0,1.0
x[98],0.01,0.03,0.0,0.05,0.0,0.0,185035.0,145384.0,1.0
x[99],0.01,0.03,0.0,0.051,0.0,0.0,186725.0,149483.0,1.0
