,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[260],0.001,0.0,0.0,0.002,0.0,0.0,21291.0,8010.0,1.0
x[261],0.001,0.0,0.0,0.002,0.0,0.0,15926.0,8632.0,1.0
x[262],0.001,0.0,0.0,0.002,0.0,0.0,18476.0,8304.0,1.0
x[263],0.001,0.0,0.0,0.002,0.0,0.0,16992.0,7495.0,1.0
x[264],0.001,0.0,0.0,0.002,0.0,0.0,16515.0,7783.0,1.0
x[265],0.001,0.0,0.0,0.002,0.0,0.0,15571.0,8461.0,1.0
x[266],0.001,0.0,0.0,0.002,0.0,0.0,15325.0,7732.0,1.0
x[267],0.001,0.0,0.0,0.002,0.0,0.0,18199.0,7982.0,1.0
x[268],0.001,0.0,0.0,0.002,0.0,0.0,15800.0,8288.0,1.0
x[269],0.001,0.0,0.0,0.002,0.0,0.0,15668.0,8347.0,1.0
x[270],0.001,0.0,0.0,0.002,0.0,0.0,17216.0,7920.0,1.0
x[271],0.001,0.0,0.0,0.002,0.0,0.0,15500.0,7766.0,1.0
x[272],0.001,0.0,0.0,0.002,0.0,0.0,16501.0,8479.0,1.0
x[273],0.001,0.0,0.0,0.002,0.0,0.0,15934.0,8109.0,1.0
x[274],0.001,0.0,0.0,0.002,0.0,0.0,15704.0,7387.0,1.0
x[275],0.001,0.0,0.0,0.002,0.0,0.0,16606.0,7459.0,1.0
x[276],0.001,0.0,0.0,0.002,0.0,0.0,17315.0,7518.0,1.0
x[277],0.001,0.0,0.0,0.002,0.0,0.0,15761.0,9222.0,1.0
x[278],0.001,0.0,0.0,0.002,0.0,0.0,15541.0,8258.0,1.0
x[279],0.001,0.0,0.0,0.002,0.0,0.0,17456.0,8409.0,1.0
x[280],0.001,0.0,0.0,0.002,0.0,0.0,14956.0,7490.0,1.0
x[281],0.001,0.0,0.0,0.002,0.0,0.0,17859.0,7009.0,1.0
x[282],0.001,0.0,0.0,0.002,0.0,0.0,16072.0,7462.0,1.0
x[283],0.001,0.0,0.0,0.002,0.0,0.0,15794.0,7036.0,1.0
x[284],0.001,0.0,0.0,0.002,0.0,0.0,15894.0,8374.0,1.0
x[285],0.001,0.0,0.0,0.002,0.0,0.0,16581.0,8983.0,1.0
x[286],0.001,0.0,0.0,0.002,0.0,0.0,17752.0,7095.0,1.0
x[287],0.001,0.0,0.0,0.002,0.0,0.0,14640.0,7551.0,1.0
