,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[26],2.551,0.174,2.232,2.884,0.0,0.0,579828.0,277857.0,1.0
y[27],2.543,0.174,2.222,2.873,0.0,0.0,582335.0,276795.0,1.0
y[28],2.535,0.174,2.217,2.869,0.0,0.0,583690.0,275101.0,1.0
y[29],2.528,0.175,2.203,2.858,0.0,0.0,577903.0,273876.0,1.0
y[30],2.52,0.175,2.199,2.852,0.0,0.0,583357.0,276502.0,1.0
y[31],2.512,0.175,2.19,2.845,0.0,0.0,582754.0,274969.0,1.0
y[32],2.504,0.175,2.182,2.838,0.0,0.0,589341.0,279612.0,1.0
y[33],2.496,0.175,2.175,2.829,0.0,0.0,582601.0,276684.0,1.0
y[34],2.488,0.176,2.162,2.82,0.0,0.0,584860.0,271851.0,1.0
y[35],2.48,0.175,2.155,2.809,0.0,0.0,587384.0,281003.0,1.0
y[36],2.472,0.176,2.148,2.805,0.0,0.0,581354.0,279143.0,1.0
y[37],2.463,0.175,2.138,2.795,0.0,0.0,590977.0,273780.0,1.0
y[38],2.454,0.176,2.129,2.787,0.0,0.0,586079.0,278658.0,1.0
y[39],2.445,0.176,2.126,2.782,0.0,0.0,591695.0,277453.0,1.0
y[40],2.436,0.176,2.11,2.766,0.0,0.0,575590.0,277233.0,1.0
y[41],2.427,0.176,2.101,2.759,0.0,0.0,586226.0,277025.0,1.0
y[42],2.417,0.176,2.093,2.751,0.0,0.0,590253.0,274212.0,1.0
y[43],2.408,0.176,2.083,2.741,0.0,0.0,582156.0,277403.0,1.0
y[44],2.398,0.176,2.074,2.734,0.0,0.0,589680.0,277617.0,1.0
y[45],2.388,0.176,2.058,2.719,0.0,0.0,584349.0,278747.0,1.0
y[46],2.378,0.176,2.05,2.708,0.0,0.0,588610.0,278483.0,1.0
y[47],2.368,0.177,2.045,2.705,0.0,0.0,589611.0,280419.0,1.0
y[48],2.357,0.177,2.03,2.694,0.0,0.0,587734.0,276300.0,1.0
y[49],2.346,0.177,2.02,2.68,0.0,0.0,580461.0,277357.0,1.0
y[50],2.336,0.177,2.011,2.676,0.0,0.0,585919.0,276083.0,1.0
y[51],2.324,0.178,1.999,2.664,0.0,0.0,588605.0,275733.0,1.0
y[52],2.313,0.177,1.989,2.651,0.0,0.0,581180.0,278801.0,1.0
y[53],2.301,0.177,1.977,2.639,0.0,0.0,579524.0,280092.0,1.0
y[54],2.289,0.178,1.956,2.622,0.0,0.0,594261.0,278810.0,1.0
y[55],2.277,0.178,1.947,2.614,0.0,0.0,589242.0,279382.0,1.0
y[56],2.264,0.179,1.94,2.608,0.0,0.0,583034.0,275591.0,1.0
y[57],2.251,0.178,1.922,2.587,0.0,0.0,580254.0,280259.0,1.0
y[58],2.238,0.178,1.912,2.579,0.0,0.0,587690.0,280552.0,1.0
y[59],2.225,0.179,1.894,2.563,0.0,0.0,592021.0,275012.0,1.0
y[60],2.211,0.179,1.88,2.547,0.0,0.0,592222.0,282607.0,1.0
y[61],2.197,0.178,1.864,2.533,0.0,0.0,593839.0,275564.0,1.0
y[62],2.182,0.179,1.853,2.523,0.0,0.0,591432.0,282242.0,1.0
y[63],2.167,0.18,1.835,2.509,0.0,0.0,589080.0,274463.0,1.0
y[64],2.152,0.18,1.818,2.493,0.0,0.0,590214.0,278783.0,1.0
y[65],2.136,0.181,1.802,2.48,0.0,0.0,588083.0,275458.0,1.0
y[66],2.12,0.181,1.786,2.462,0.0,0.0,579772.0,278225.0,1.0
y[67],2.103,0.18,1.772,2.447,0.0,0.0,589784.0,275142.0,1.0
y[68],2.085,0.181,1.752,2.426,0.0,0.0,592424.0,281740.0,1.0
y[69],2.067,0.181,1.735,2.411,0.0,0.0,590753.0,282700.0,1.0
y[70],2.048,0.182,1.708,2.39,0.0,0.0,593061.0,279177.0,1.0
y[71],2.029,0.182,1.686,2.369,0.0,0.0,592303.0,282192.0,1.0
y[72],2.009,0.183,1.671,2.356,0.0,0.0,592235.0,280046.0,1.0
y[73],1.987,0.183,1.647,2.334,0.0,0.0,586868.0,274318.0,1.0
y[74],1.965,0.183,1.627,2.312,0.0,0.0,583641.0,276831.0,1.0
y[75],1.943,0.184,1.604,2.291,0.0,0.0,594166.0,279751.0,1.0
y[76],1.919,0.185,1.583,2.274,0.0,0.0,591514.0,278056.0,1.0
y[77],1.894,0.185,1.553,2.244,0.0,0.0,596602.0,278780.0,1.0
y[78],1.868,0.185,1.526,2.219,0.0,0.0,585247.0,279128.0,1.0
y[79],1.841,0.186,1.497,2.192,0.0,0.0,584912.0,280776.0,1.0
y[80],1.812,0.187,1.464,2.164,0.0,0.0,595749.0,280958.0,1.0
y[81],1.781,0.187,1.436,2.138,0.0,0.0,593308.0,279399.0,1.0
y[82],1.748,0.189,1.398,2.104,0.0,0.0,598118.0,280213.0,1.0
y[83],1.714,0.189,1.363,2.073,0.0,0.0,588997.0,281440.0,1.0
y[84],1.678,0.19,1.325,2.037,0.0,0.0,590404.0,277998.0,1.0
y[85],1.638,0.191,1.284,1.999,0.0,0.0,582756.0,281106.0,1.0
y[86],1.595,0.192,1.239,1.958,0.0,0.0,581366.0,280415.0,1.0
y[87],1.549,0.193,1.191,1.916,0.0,0.0,592539.0,282746.0,1.0
y[88],1.499,0.195,1.141,1.872,0.0,0.0,594450.0,283161.0,1.0
y[89],1.443,0.197,1.08,1.818,0.0,0.0,594185.0,284967.0,1.0
y[90],1.382,0.2,1.013,1.762,0.0,0.0,600516.0,283311.0,1.0
y[91],1.312,0.202,0.936,1.692,0.0,0.0,598739.0,282167.0,1.0
y[92],1.232,0.204,0.855,1.62,0.0,0.0,592653.0,282481.0,1.0
y[93],1.139,0.209,0.75,1.535,0.0,0.0,598126.0,282890.0,1.0
y[94],1.029,0.213,0.633,1.431,0.0,0.0,600713.0,287555.0,1.0
y[95],0.892,0.221,0.479,1.307,0.0,0.0,598657.0,281072.0,1.0
y[96],0.713,0.23,0.288,1.153,0.0,0.0,604011.0,288840.0,1.0
y[97],0.454,0.248,-0.013,0.919,0.0,0.0,606137.0,289592.0,1.0
y[98],-0.0,0.29,-0.547,0.545,0.0,0.001,599850.0,296150.0,1.0
x[0],0.01,0.003,0.004,0.016,0.0,0.0,581284.0,275145.0,1.0
x[1],0.01,0.003,0.004,0.016,0.0,0.0,579780.0,271536.0,1.0
x[2],0.01,0.003,0.004,0.016,0.0,0.0,587942.0,277156.0,1.0
x[3],0.01,0.003,0.004,0.016,0.0,0.0,581294.0,277439.0,1.0
x[4],0.01,0.003,0.004,0.016,0.0,0.0,590684.0,281243.0,1.0
x[5],0.01,0.003,0.004,0.016,0.0,0.0,594530.0,275204.0,1.0
x[6],0.01,0.003,0.004,0.016,0.0,0.0,589585.0,276972.0,1.0
x[7],0.01,0.003,0.004,0.016,0.0,0.0,579896.0,276074.0,1.0
x[8],0.01,0.003,0.004,0.016,0.0,0.0,580257.0,275577.0,1.0
x[9],0.01,0.003,0.004,0.016,0.0,0.0,582702.0,272771.0,1.0
x[10],0.01,0.003,0.004,0.016,0.0,0.0,586680.0,270849.0,1.0
x[11],0.01,0.003,0.004,0.016,0.0,0.0,584225.0,277220.0,1.0
x[12],0.01,0.003,0.005,0.016,0.0,0.0,590279.0,275901.0,1.0
x[13],0.01,0.003,0.004,0.016,0.0,0.0,578354.0,273843.0,1.0
x[14],0.01,0.003,0.004,0.016,0.0,0.0,590109.0,275211.0,1.0
x[15],0.01,0.003,0.004,0.016,0.0,0.0,585973.0,278732.0,1.0
x[16],0.01,0.003,0.004,0.016,0.0,0.0,582853.0,274823.0,1.0
x[17],0.01,0.003,0.004,0.016,0.0,0.0,583046.0,275642.0,1.0
x[18],0.01,0.003,0.004,0.016,0.0,0.0,583957.0,280834.0,1.0
x[19],0.01,0.003,0.004,0.016,0.0,0.0,573899.0,270752.0,1.0
x[20],0.01,0.003,0.004,0.016,0.0,0.0,589290.0,280888.0,1.0
x[21],0.01,0.003,0.004,0.016,0.0,0.0,586922.0,274858.0,1.0
x[22],0.01,0.003,0.004,0.016,0.0,0.0,582757.0,273738.0,1.0
x[23],0.01,0.003,0.004,0.016,0.0,0.0,578987.0,274185.0,1.0
x[24],0.01,0.003,0.004,0.016,0.0,0.0,578511.0,275812.0,1.0
x[25],0.01,0.003,0.004,0.016,0.0,0.0,585511.0,277728.0,1.0
x[26],0.01,0.003,0.004,0.016,0.0,0.0,580054.0,278623.0,1.0
x[27],0.01,0.003,0.004,0.016,0.0,0.0,581802.0,277201.0,1.0
x[28],0.01,0.003,0.004,0.016,0.0,0.0,584208.0,274605.0,1.0
x[29],0.01,0.003,0.004,0.016,0.0,0.0,578064.0,273599.0,1.0
x[30],0.01,0.003,0.004,0.016,0.0,0.0,583404.0,275575.0,1.0
x[31],0.01,0.003,0.005,0.016,0.0,0.0,582710.0,274757.0,1.0
x[32],0.01,0.003,0.005,0.016,0.0,0.0,589754.0,279537.0,1.0
x[33],0.01,0.003,0.005,0.016,0.0,0.0,582799.0,276741.0,1.0
x[34],0.01,0.003,0.004,0.016,0.0,0.0,584584.0,272293.0,1.0
x[35],0.01,0.003,0.004,0.016,0.0,0.0,587573.0,281326.0,1.0
x[36],0.01,0.003,0.005,0.016,0.0,0.0,579933.0,278934.0,1.0
x[37],0.01,0.003,0.004,0.016,0.0,0.0,591952.0,274498.0,1.0
x[38],0.01,0.003,0.004,0.016,0.0,0.0,586204.0,279086.0,1.0
x[39],0.01,0.003,0.005,0.016,0.0,0.0,591745.0,277554.0,1.0
x[40],0.01,0.003,0.004,0.016,0.0,0.0,576145.0,278343.0,1.0
x[41],0.01,0.003,0.004,0.016,0.0,0.0,586484.0,276025.0,1.0
x[42],0.01,0.003,0.004,0.016,0.0,0.0,589905.0,274108.0,1.0
x[43],0.01,0.003,0.004,0.016,0.0,0.0,582145.0,276271.0,1.0
x[44],0.01,0.003,0.004,0.016,0.0,0.0,586334.0,278900.0,1.0
x[45],0.01,0.003,0.004,0.016,0.0,0.0,584477.0,278158.0,1.0
x[46],0.01,0.003,0.005,0.016,0.0,0.0,589116.0,278755.0,1.0
x[47],0.01,0.003,0.005,0.016,0.0,0.0,589354.0,280449.0,1.0
x[48],0.01,0.003,0.004,0.016,0.0,0.0,587978.0,274452.0,1.0
x[49],0.01,0.003,0.004,0.016,0.0,0.0,580745.0,277322.0,1.0
x[50],0.01,0.003,0.004,0.016,0.0,0.0,587823.0,275638.0,1.0
x[51],0.01,0.003,0.004,0.016,0.0,0.0,589456.0,276077.0,1.0
x[52],0.01,0.003,0.004,0.016,0.0,0.0,582038.0,278308.0,1.0
x[53],0.01,0.003,0.005,0.016,0.0,0.0,579499.0,280147.0,1.0
x[54],0.01,0.003,0.004,0.016,0.0,0.0,594762.0,279616.0,1.0
x[55],0.01,0.003,0.004,0.016,0.0,0.0,589640.0,277449.0,1.0
x[56],0.01,0.003,0.004,0.016,0.0,0.0,582722.0,276521.0,1.0
x[57],0.01,0.003,0.004,0.016,0.0,0.0,581410.0,279977.0,1.0
x[58],0.01,0.003,0.004,0.016,0.0,0.0,586690.0,283026.0,1.0
x[59],0.01,0.003,0.004,0.016,0.0,0.0,591508.0,274307.0,1.0
x[60],0.01,0.003,0.004,0.016,0.0,0.0,591255.0,280751.0,1.0
x[61],0.01,0.003,0.004,0.016,0.0,0.0,593978.0,275161.0,1.0
x[62],0.01,0.003,0.004,0.016,0.0,0.0,592155.0,281553.0,1.0
x[63],0.01,0.003,0.004,0.016,0.0,0.0,590608.0,276631.0,1.0
x[64],0.01,0.003,0.004,0.016,0.0,0.0,589539.0,280960.0,1.0
x[65],0.01,0.003,0.005,0.016,0.0,0.0,590585.0,274714.0,1.0
x[66],0.01,0.003,0.005,0.016,0.0,0.0,580639.0,277592.0,1.0
x[67],0.01,0.003,0.004,0.016,0.0,0.0,588527.0,278026.0,1.0
x[68],0.01,0.003,0.004,0.016,0.0,0.0,592718.0,281618.0,1.0
x[69],0.01,0.003,0.005,0.016,0.0,0.0,592222.0,282683.0,1.0
x[70],0.01,0.003,0.004,0.016,0.0,0.0,592721.0,277899.0,1.0
x[71],0.01,0.003,0.004,0.016,0.0,0.0,592943.0,282495.0,1.0
x[72],0.01,0.003,0.004,0.016,0.0,0.0,591660.0,282282.0,1.0
x[73],0.01,0.003,0.004,0.016,0.0,0.0,585361.0,276552.0,1.0
x[74],0.01,0.003,0.004,0.016,0.0,0.0,583546.0,279150.0,1.0
x[75],0.01,0.003,0.004,0.016,0.0,0.0,592579.0,279891.0,1.0
x[76],0.01,0.003,0.004,0.016,0.0,0.0,590497.0,278609.0,1.0
x[77],0.01,0.003,0.004,0.016,0.0,0.0,595138.0,280601.0,1.0
x[78],0.01,0.003,0.004,0.016,0.0,0.0,585277.0,280336.0,1.0
x[79],0.01,0.003,0.005,0.016,0.0,0.0,585053.0,281621.0,1.0
x[80],0.01,0.003,0.004,0.016,0.0,0.0,594410.0,277544.0,1.0
x[81],0.01,0.003,0.004,0.016,0.0,0.0,595706.0,281746.0,1.0
x[82],0.01,0.003,0.004,0.016,0.0,0.0,603207.0,281970.0,1.0
x[83],0.01,0.003,0.004,0.016,0.0,0.0,589070.0,281230.0,1.0
x[84],0.01,0.003,0.004,0.016,0.0,0.0,591369.0,280041.0,1.0
x[85],0.01,0.003,0.005,0.016,0.0,0.0,581878.0,280993.0,1.0
x[86],0.01,0.003,0.004,0.016,0.0,0.0,581551.0,279443.0,1.0
x[87],0.01,0.003,0.005,0.016,0.0,0.0,591491.0,284433.0,1.0
x[88],0.01,0.003,0.004,0.016,0.0,0.0,592110.0,285450.0,1.0
x[89],0.01,0.003,0.004,0.016,0.0,0.0,594275.0,286340.0,1.0
x[90],0.01,0.003,0.004,0.016,0.0,0.0,597642.0,284682.0,1.0
x[91],0.01,0.003,0.004,0.016,0.0,0.0,592923.0,282310.0,1.0
x[92],0.01,0.003,0.004,0.016,0.0,0.0,587143.0,283770.0,1.0
x[93],0.01,0.003,0.005,0.016,0.0,0.0,599214.0,284697.0,1.0
x[94],0.01,0.003,0.004,0.016,0.0,0.0,589791.0,290738.0,1.0
x[95],0.01,0.003,0.004,0.016,0.0,0.0,594383.0,286467.0,1.0
x[96],0.01,0.003,0.005,0.016,0.0,0.0,590687.0,291166.0,1.0
x[97],0.01,0.003,0.004,0.016,0.0,0.0,593044.0,299942.0,1.0
x[98],0.01,0.003,0.005,0.016,0.0,0.0,584111.0,304578.0,1.0
x[99],0.01,0.003,0.004,0.016,0.0,0.0,590512.0,306099.0,1.0
log_det_jacobian,-406.212,0.708,-407.554,-404.91,0.002,0.001,165597.0,232308.0,1.0
