,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[155],0.001,0.003,0.0,0.005,0.0,0.0,154034.0,136171.0,1.0
x[156],0.001,0.003,0.0,0.005,0.0,0.0,158606.0,139459.0,1.0
x[157],0.001,0.003,0.0,0.005,0.0,0.0,155168.0,134735.0,1.0
x[158],0.001,0.003,0.0,0.005,0.0,0.0,154593.0,132931.0,1.0
x[159],0.001,0.003,0.0,0.005,0.0,0.0,154232.0,132257.0,1.0
x[160],0.001,0.003,0.0,0.005,0.0,0.0,158196.0,140073.0,1.0
x[161],0.001,0.003,0.0,0.005,0.0,0.0,153552.0,131848.0,1.0
x[162],0.001,0.003,0.0,0.005,0.0,0.0,152259.0,128727.0,1.0
x[163],0.001,0.003,0.0,0.005,0.0,0.0,151779.0,133600.0,1.0
x[164],0.001,0.003,0.0,0.005,0.0,0.0,151885.0,132063.0,1.0
x[165],0.001,0.003,0.0,0.005,0.0,0.0,157834.0,139671.0,1.0
x[166],0.001,0.003,0.0,0.005,0.0,0.0,155832.0,136668.0,1.0
x[167],0.001,0.003,0.0,0.005,0.0,0.0,153341.0,135363.0,1.0
x[168],0.001,0.003,0.0,0.005,0.0,0.0,157694.0,138007.0,1.0
x[169],0.001,0.003,0.0,0.005,0.0,0.0,152172.0,132944.0,1.0
x[170],0.001,0.003,0.0,0.005,0.0,0.0,156508.0,139920.0,1.0
x[171],0.001,0.003,0.0,0.005,0.0,0.0,155648.0,137259.0,1.0
x[172],0.001,0.003,0.0,0.005,0.0,0.0,154255.0,135950.0,1.0
x[173],0.001,0.003,0.0,0.005,0.0,0.0,156950.0,137869.0,1.0
x[174],0.001,0.003,0.0,0.005,0.0,0.0,156839.0,139955.0,1.0
x[175],0.001,0.003,0.0,0.005,0.0,0.0,157345.0,139709.0,1.0
x[176],0.001,0.003,0.0,0.005,0.0,0.0,156953.0,138273.0,1.0
x[177],0.001,0.003,0.0,0.005,0.0,0.0,157887.0,140880.0,1.0
x[178],0.001,0.003,0.0,0.005,0.0,0.0,155668.0,135210.0,1.0
x[179],0.001,0.003,0.0,0.005,0.0,0.0,155713.0,138653.0,1.0
x[180],0.001,0.003,0.0,0.005,0.0,0.0,157749.0,141058.0,1.0
x[181],0.001,0.003,0.0,0.005,0.0,0.0,157671.0,138011.0,1.0
x[182],0.001,0.003,0.0,0.005,0.0,0.0,153766.0,130033.0,1.0
x[183],0.001,0.003,0.0,0.005,0.0,0.0,156599.0,137744.0,1.0
x[184],0.001,0.003,0.0,0.005,0.0,0.0,155346.0,134579.0,1.0
x[185],0.001,0.003,0.0,0.005,0.0,0.0,155232.0,133397.0,1.0
x[186],0.001,0.003,0.0,0.005,0.0,0.0,156643.0,135838.0,1.0
x[187],0.001,0.003,0.0,0.005,0.0,0.0,156549.0,135995.0,1.0
x[188],0.001,0.003,0.0,0.005,0.0,0.0,156458.0,134563.0,1.0
x[189],0.001,0.003,0.0,0.005,0.0,0.0,152328.0,125754.0,1.0
x[190],0.001,0.003,0.0,0.005,0.0,0.0,160146.0,138357.0,1.0
x[191],0.001,0.003,0.0,0.005,0.0,0.0,158374.0,134107.0,1.0
x[192],0.001,0.003,0.0,0.005,0.0,0.0,155579.0,136624.0,1.0
x[193],0.001,0.003,0.0,0.005,0.0,0.0,156686.0,135587.0,1.0
x[194],0.001,0.003,0.0,0.005,0.0,0.0,157629.0,135376.0,1.0
x[195],0.001,0.003,0.0,0.005,0.0,0.0,157355.0,138427.0,1.0
x[196],0.001,0.003,0.0,0.005,0.0,0.0,156297.0,139424.0,1.0
x[197],0.001,0.003,0.0,0.005,0.0,0.0,155828.0,135846.0,1.0
x[198],0.001,0.003,0.0,0.005,0.0,0.0,152749.0,133468.0,1.0
x[199],0.001,0.003,0.0,0.005,0.0,0.0,153078.0,130458.0,1.0
x[200],0.001,0.003,0.0,0.005,0.0,0.0,155487.0,134147.0,1.0
x[201],0.001,0.003,0.0,0.005,0.0,0.0,153491.0,132887.0,1.0
x[202],0.001,0.003,0.0,0.005,0.0,0.0,157684.0,137228.0,1.0
x[203],0.001,0.003,0.0,0.005,0.0,0.0,156911.0,139293.0,1.0
x[204],0.001,0.003,0.0,0.005,0.0,0.0,156654.0,138351.0,1.0
x[205],0.001,0.003,0.0,0.005,0.0,0.0,154607.0,134130.0,1.0
x[206],0.001,0.003,0.0,0.005,0.0,0.0,155849.0,137336.0,1.0
x[207],0.001,0.003,0.0,0.005,0.0,0.0,157024.0,134542.0,1.0
x[208],0.001,0.003,0.0,0.005,0.0,0.0,154604.0,132735.0,1.0
x[209],0.001,0.003,0.0,0.005,0.0,0.0,156395.0,136035.0,1.0
x[210],0.001,0.003,0.0,0.005,0.0,0.0,153467.0,130600.0,1.0
x[211],0.001,0.003,0.0,0.005,0.0,0.0,161289.0,141859.0,1.0
x[212],0.001,0.003,0.0,0.005,0.0,0.0,156609.0,137350.0,1.0
x[213],0.001,0.003,0.0,0.005,0.0,0.0,156626.0,134533.0,1.0
x[214],0.001,0.003,0.0,0.005,0.0,0.0,154542.0,131066.0,1.0
x[215],0.001,0.003,0.0,0.005,0.0,0.0,155622.0,135286.0,1.0
x[216],0.001,0.003,0.0,0.005,0.0,0.0,155657.0,135124.0,1.0
x[217],0.001,0.003,0.0,0.005,0.0,0.0,156893.0,132935.0,1.0
x[218],0.001,0.003,0.0,0.005,0.0,0.0,155038.0,130082.0,1.0
x[219],0.001,0.003,0.0,0.005,0.0,0.0,157787.0,136664.0,1.0
x[220],0.001,0.003,0.0,0.005,0.0,0.0,157872.0,137178.0,1.0
x[221],0.001,0.003,0.0,0.005,0.0,0.0,156019.0,132682.0,1.0
x[222],0.001,0.003,0.0,0.005,0.0,0.0,159169.0,134288.0,1.0
x[223],0.001,0.003,0.0,0.005,0.0,0.0,156963.0,137173.0,1.0
x[224],0.001,0.003,0.0,0.005,0.0,0.0,157086.0,135917.0,1.0
x[225],0.001,0.003,0.0,0.005,0.0,0.0,156692.0,136520.0,1.0
x[226],0.001,0.003,0.0,0.005,0.0,0.0,159766.0,140706.0,1.0
x[227],0.001,0.003,0.0,0.005,0.0,0.0,157835.0,137325.0,1.0
x[228],0.001,0.003,0.0,0.005,0.0,0.0,155384.0,132121.0,1.0
x[229],0.001,0.003,0.0,0.005,0.0,0.0,153328.0,134881.0,1.0
x[230],0.001,0.003,0.0,0.005,0.0,0.0,156030.0,135631.0,1.0
x[231],0.001,0.003,0.0,0.005,0.0,0.0,153364.0,133667.0,1.0
x[232],0.001,0.003,0.0,0.005,0.0,0.0,156032.0,136979.0,1.0
x[233],0.001,0.003,0.0,0.005,0.0,0.0,155248.0,134394.0,1.0
x[234],0.001,0.003,0.0,0.005,0.0,0.0,156030.0,137474.0,1.0
x[235],0.001,0.003,0.0,0.005,0.0,0.0,154241.0,135479.0,1.0
x[236],0.001,0.003,0.0,0.005,0.0,0.0,155641.0,132196.0,1.0
x[237],0.001,0.003,0.0,0.005,0.0,0.0,156062.0,133556.0,1.0
x[238],0.001,0.003,0.0,0.005,0.0,0.0,156096.0,135991.0,1.0
x[239],0.001,0.003,0.0,0.005,0.0,0.0,152706.0,130892.0,1.0
x[240],0.001,0.003,0.0,0.005,0.0,0.0,157507.0,134563.0,1.0
x[241],0.001,0.003,0.0,0.005,0.0,0.0,153337.0,134718.0,1.0
x[242],0.001,0.003,0.0,0.005,0.0,0.0,160448.0,141317.0,1.0
x[243],0.001,0.003,0.0,0.005,0.0,0.0,156100.0,138178.0,1.0
x[244],0.001,0.003,0.0,0.005,0.0,0.0,155159.0,132914.0,1.0
x[245],0.001,0.003,0.0,0.005,0.0,0.0,158006.0,141444.0,1.0
x[246],0.001,0.003,0.0,0.005,0.0,0.0,156673.0,133057.0,1.0
x[247],0.001,0.003,0.0,0.005,0.0,0.0,159233.0,136541.0,1.0
x[248],0.001,0.003,0.0,0.005,0.0,0.0,152606.0,131389.0,1.0
x[249],0.001,0.003,0.0,0.005,0.0,0.0,156296.0,137839.0,1.0
x[250],0.001,0.003,0.0,0.005,0.0,0.0,156013.0,133400.0,1.0
x[251],0.001,0.003,0.0,0.005,0.0,0.0,152669.0,130493.0,1.0
x[252],0.001,0.003,0.0,0.005,0.0,0.0,160333.0,142176.0,1.0
x[253],0.001,0.003,0.0,0.005,0.0,0.0,156048.0,133581.0,1.0
x[254],0.001,0.003,0.0,0.005,0.0,0.0,152150.0,132833.0,1.0
x[255],0.001,0.003,0.0,0.005,0.0,0.0,150610.0,128876.0,1.0
x[256],0.001,0.003,0.0,0.005,0.0,0.0,158848.0,136717.0,1.0
x[257],0.001,0.003,0.0,0.005,0.0,0.0,157618.0,137784.0,1.0
x[258],0.001,0.003,0.0,0.005,0.0,0.0,157784.0,137377.0,1.0
x[259],0.001,0.003,0.0,0.005,0.0,0.0,158811.0,140280.0,1.0
x[260],0.001,0.003,0.0,0.005,0.0,0.0,154544.0,137172.0,1.0
x[261],0.001,0.003,0.0,0.005,0.0,0.0,151065.0,127509.0,1.0
x[262],0.001,0.003,0.0,0.005,0.0,0.0,153341.0,133677.0,1.0
x[263],0.001,0.003,0.0,0.005,0.0,0.0,154315.0,135830.0,1.0
x[264],0.001,0.003,0.0,0.005,0.0,0.0,156715.0,137430.0,1.0
x[265],0.001,0.003,0.0,0.005,0.0,0.0,152045.0,134636.0,1.0
x[266],0.001,0.003,0.0,0.005,0.0,0.0,153497.0,134150.0,1.0
x[267],0.001,0.003,0.0,0.005,0.0,0.0,157269.0,138136.0,1.0
x[268],0.001,0.003,0.0,0.005,0.0,0.0,158695.0,139695.0,1.0
x[269],0.001,0.003,0.0,0.005,0.0,0.0,154472.0,134651.0,1.0
x[270],0.001,0.003,0.0,0.005,0.0,0.0,160257.0,141449.0,1.0
x[271],0.001,0.003,0.0,0.005,0.0,0.0,154336.0,137072.0,1.0
x[272],0.001,0.003,0.0,0.005,0.0,0.0,156384.0,132400.0,1.0
x[273],0.001,0.003,0.0,0.005,0.0,0.0,151609.0,134433.0,1.0
x[274],0.001,0.003,0.0,0.005,0.0,0.0,154039.0,135355.0,1.0
x[275],0.001,0.003,0.0,0.005,0.0,0.0,157052.0,136142.0,1.0
x[276],0.001,0.003,0.0,0.005,0.0,0.0,153708.0,135690.0,1.0
x[277],0.001,0.003,0.0,0.005,0.0,0.0,153481.0,134032.0,1.0
x[278],0.001,0.003,0.0,0.005,0.0,0.0,153919.0,132338.0,1.0
x[279],0.001,0.003,0.0,0.005,0.0,0.0,154494.0,132816.0,1.0
x[280],0.001,0.003,0.0,0.005,0.0,0.0,157318.0,136129.0,1.0
x[281],0.001,0.003,0.0,0.005,0.0,0.0,153608.0,133534.0,1.0
x[282],0.001,0.003,0.0,0.005,0.0,0.0,151741.0,132844.0,1.0
x[283],0.001,0.003,0.0,0.005,0.0,0.0,159276.0,137993.0,1.0
x[284],0.001,0.003,0.0,0.005,0.0,0.0,153980.0,137584.0,1.0
x[285],0.001,0.003,0.0,0.005,0.0,0.0,154174.0,129559.0,1.0
x[286],0.001,0.003,0.0,0.005,0.0,0.0,155258.0,134443.0,1.0
x[287],0.001,0.003,0.0,0.005,0.0,0.0,157575.0,139070.0,1.0
x[288],0.001,0.003,0.0,0.005,0.0,0.0,154694.0,134037.0,1.0
x[289],0.001,0.003,0.0,0.005,0.0,0.0,158387.0,136875.0,1.0
x[290],0.001,0.003,0.0,0.005,0.0,0.0,158786.0,138262.0,1.0
x[291],0.001,0.003,0.0,0.005,0.0,0.0,158346.0,137372.0,1.0
x[292],0.001,0.003,0.0,0.005,0.0,0.0,155908.0,134289.0,1.0
x[293],0.001,0.003,0.0,0.005,0.0,0.0,156668.0,139301.0,1.0
x[294],0.001,0.003,0.0,0.005,0.0,0.0,154787.0,134161.0,1.0
x[295],0.001,0.003,0.0,0.005,0.0,0.0,156479.0,134792.0,1.0
x[296],0.001,0.003,0.0,0.005,0.0,0.0,153068.0,134681.0,1.0
x[297],0.001,0.003,0.0,0.005,0.0,0.0,157764.0,136479.0,1.0
x[298],0.001,0.003,0.0,0.005,0.0,0.0,156854.0,136988.0,1.0
x[299],0.001,0.003,0.0,0.005,0.0,0.0,155939.0,136125.0,1.0
x[300],0.001,0.003,0.0,0.005,0.0,0.0,153978.0,130925.0,1.0
x[301],0.001,0.003,0.0,0.005,0.0,0.0,154433.0,135840.0,1.0
x[302],0.001,0.003,0.0,0.005,0.0,0.0,155258.0,134191.0,1.0
x[303],0.001,0.003,0.0,0.005,0.0,0.0,155313.0,135345.0,1.0
x[304],0.001,0.003,0.0,0.005,0.0,0.0,154019.0,130169.0,1.0
x[305],0.001,0.003,0.0,0.005,0.0,0.0,155028.0,133965.0,1.0
x[306],0.001,0.003,0.0,0.005,0.0,0.0,154083.0,135681.0,1.0
x[307],0.001,0.003,0.0,0.005,0.0,0.0,156238.0,133109.0,1.0
x[308],0.001,0.003,0.0,0.005,0.0,0.0,155491.0,131695.0,1.0
x[309],0.001,0.003,0.0,0.005,0.0,0.0,153735.0,133355.0,1.0
x[310],0.001,0.003,0.0,0.005,0.0,0.0,156906.0,136450.0,1.0
x[311],0.001,0.003,0.0,0.005,0.0,0.0,155454.0,131397.0,1.0
x[312],0.001,0.003,0.0,0.005,0.0,0.0,155078.0,137361.0,1.0
x[313],0.001,0.003,0.0,0.005,0.0,0.0,157618.0,137235.0,1.0
x[314],0.001,0.003,0.0,0.005,0.0,0.0,157535.0,138215.0,1.0
x[315],0.001,0.003,0.0,0.005,0.0,0.0,153657.0,130947.0,1.0
x[316],0.001,0.003,0.0,0.005,0.0,0.0,156627.0,135941.0,1.0
x[317],0.001,0.003,0.0,0.005,0.0,0.0,151460.0,132574.0,1.0
x[318],0.001,0.003,0.0,0.005,0.0,0.0,155828.0,133580.0,1.0
x[319],0.001,0.003,0.0,0.005,0.0,0.0,156148.0,131446.0,1.0
x[320],0.001,0.003,0.0,0.005,0.0,0.0,157148.0,137398.0,1.0
x[321],0.001,0.003,0.0,0.005,0.0,0.0,157556.0,139037.0,1.0
x[322],0.001,0.003,0.0,0.005,0.0,0.0,156908.0,135091.0,1.0
x[323],0.001,0.003,0.0,0.005,0.0,0.0,157445.0,137857.0,1.0
x[324],0.001,0.003,0.0,0.005,0.0,0.0,156829.0,134208.0,1.0
x[325],0.001,0.003,0.0,0.005,0.0,0.0,157354.0,134955.0,1.0
x[326],0.001,0.003,0.0,0.005,0.0,0.0,155221.0,135295.0,1.0
x[327],0.001,0.003,0.0,0.005,0.0,0.0,158739.0,137211.0,1.0
x[328],0.001,0.003,0.0,0.005,0.0,0.0,157380.0,135387.0,1.0
x[329],0.001,0.003,0.0,0.005,0.0,0.0,155986.0,134348.0,1.0
