,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[47],0.01,0.03,0.0,0.05,0.0,0.0,146370.0,117330.0,1.0
x[48],0.01,0.03,0.0,0.05,0.0,0.0,144270.0,112691.0,1.0
x[49],0.01,0.03,0.0,0.05,0.0,0.0,145538.0,112311.0,1.0
x[50],0.01,0.03,0.0,0.051,0.0,0.0,143901.0,112854.0,1.0
x[51],0.01,0.03,0.0,0.051,0.0,0.0,146831.0,114449.0,1.0
x[52],0.01,0.03,0.0,0.05,0.0,0.0,145376.0,112844.0,1.0
x[53],0.01,0.03,0.0,0.05,0.0,0.0,148331.0,119121.0,1.0
x[54],0.01,0.03,0.0,0.051,0.0,0.0,144308.0,112882.0,1.0
x[55],0.01,0.03,0.0,0.05,0.0,0.0,149264.0,119249.0,1.0
x[56],0.01,0.03,0.0,0.05,0.0,0.0,143517.0,115138.0,1.0
x[57],0.01,0.03,0.0,0.051,0.0,0.0,144771.0,119601.0,1.0
x[58],0.01,0.03,0.0,0.051,0.0,0.0,148441.0,118633.0,1.0
x[59],0.01,0.03,0.0,0.05,0.0,0.0,144825.0,110197.0,1.0
x[60],0.01,0.03,0.0,0.051,0.0,0.0,142636.0,107927.0,1.0
x[61],0.01,0.03,0.0,0.05,0.0,0.0,144210.0,113296.0,1.0
x[62],0.01,0.03,0.0,0.05,0.0,0.0,150879.0,117361.0,1.0
x[63],0.01,0.03,0.0,0.051,0.0,0.0,145877.0,116309.0,1.0
x[64],0.01,0.03,0.0,0.05,0.0,0.0,147261.0,111479.0,1.0
x[65],0.01,0.03,0.0,0.05,0.0,0.0,147933.0,117967.0,1.0
x[66],0.01,0.03,0.0,0.05,0.0,0.0,146139.0,116699.0,1.0
x[67],0.01,0.03,0.0,0.05,0.0,0.0,143313.0,112425.0,1.0
x[68],0.01,0.03,0.0,0.05,0.0,0.0,149710.0,117898.0,1.0
x[69],0.01,0.03,0.0,0.051,0.0,0.0,144974.0,111879.0,1.0
x[70],0.01,0.03,0.0,0.051,0.0,0.0,145332.0,114253.0,1.0
x[71],0.01,0.03,0.0,0.05,0.0,0.0,148638.0,120165.0,1.0
x[72],0.01,0.03,0.0,0.05,0.0,0.0,151705.0,115905.0,1.0
x[73],0.01,0.03,0.0,0.05,0.0,0.0,147047.0,114541.0,1.0
x[74],0.01,0.03,0.0,0.051,0.0,0.0,147372.0,114263.0,1.0
x[75],0.01,0.03,0.0,0.05,0.0,0.0,149862.0,118300.0,1.0
x[76],0.01,0.03,0.0,0.05,0.0,0.0,142005.0,107904.0,1.0
x[77],0.01,0.03,0.0,0.05,0.0,0.0,148823.0,114684.0,1.0
x[78],0.01,0.03,0.0,0.05,0.0,0.0,150974.0,117828.0,1.0
x[79],0.01,0.03,0.0,0.05,0.0,0.0,148959.0,113713.0,1.0
x[80],0.01,0.03,0.0,0.05,0.0,0.0,149436.0,114652.0,1.0
x[81],0.01,0.03,0.0,0.05,0.0,0.0,149566.0,112805.0,1.0
x[82],0.01,0.03,0.0,0.05,0.0,0.0,153170.0,118753.0,1.0
x[83],0.01,0.03,0.0,0.05,0.0,0.0,152466.0,117261.0,1.0
x[84],0.01,0.03,0.0,0.05,0.0,0.0,150411.0,114501.0,1.0
x[85],0.01,0.03,0.0,0.051,0.0,0.0,152780.0,113866.0,1.0
x[86],0.01,0.03,0.0,0.05,0.0,0.0,153970.0,116821.0,1.0
x[87],0.01,0.03,0.0,0.05,0.0,0.0,154085.0,114346.0,1.0
x[88],0.01,0.03,0.0,0.051,0.0,0.0,152768.0,115679.0,1.0
x[89],0.01,0.03,0.0,0.05,0.0,0.0,154326.0,113269.0,1.0
x[90],0.01,0.03,0.0,0.051,0.0,0.0,159852.0,117077.0,1.0
x[91],0.01,0.03,0.0,0.05,0.0,0.0,162411.0,120559.0,1.0
x[92],0.01,0.03,0.0,0.05,0.0,0.0,163630.0,120962.0,1.0
x[93],0.01,0.03,0.0,0.051,0.0,0.0,167236.0,123406.0,1.0
x[94],0.01,0.03,0.0,0.051,0.0,0.0,169318.0,120744.0,1.0
x[95],0.01,0.03,0.0,0.051,0.0,0.0,175686.0,122508.0,1.0
x[96],0.01,0.03,0.0,0.05,0.0,0.0,193627.0,134440.0,1.0
x[97],0.01,0.03,0.0,0.05,0.0,0.0,213540.0,149753.0,1.0
x[98],0.01,0.03,0.0,0.05,0.0,0.0,244210.0,177110.0,1.0
x[99],0.01,0.03,0.0,0.05,0.0,0.0,271646.0,196120.0,1.0
