,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[4],0.01,0.003,0.004,0.016,0.0,0.0,552415.0,303419.0,1.0
x[5],0.01,0.003,0.004,0.016,0.0,0.0,562652.0,302358.0,1.0
x[6],0.01,0.003,0.004,0.016,0.0,0.0,557321.0,303592.0,1.0
x[7],0.01,0.003,0.004,0.016,0.0,0.0,559993.0,301408.0,1.0
x[8],0.01,0.003,0.004,0.016,0.0,0.0,558290.0,299285.0,1.0
x[9],0.01,0.003,0.004,0.016,0.0,0.0,565692.0,302486.0,1.0
x[10],0.01,0.003,0.004,0.016,0.0,0.0,551709.0,306713.0,1.0
x[11],0.01,0.003,0.004,0.016,0.0,0.0,563927.0,302878.0,1.0
x[12],0.01,0.003,0.004,0.016,0.0,0.0,565245.0,306048.0,1.0
x[13],0.01,0.003,0.004,0.016,0.0,0.0,562451.0,301099.0,1.0
x[14],0.01,0.003,0.004,0.016,0.0,0.0,566061.0,305495.0,1.0
x[15],0.01,0.003,0.004,0.016,0.0,0.0,566778.0,305102.0,1.0
x[16],0.01,0.003,0.004,0.016,0.0,0.0,561168.0,302372.0,1.0
x[17],0.01,0.003,0.004,0.016,0.0,0.0,571275.0,303489.0,1.0
x[18],0.01,0.003,0.004,0.016,0.0,0.0,557464.0,303748.0,1.0
x[19],0.01,0.003,0.005,0.016,0.0,0.0,565497.0,305447.0,1.0
x[20],0.01,0.003,0.005,0.016,0.0,0.0,568540.0,302555.0,1.0
x[21],0.01,0.003,0.004,0.016,0.0,0.0,555994.0,307995.0,1.0
x[22],0.01,0.003,0.004,0.016,0.0,0.0,562718.0,301922.0,1.0
x[23],0.01,0.003,0.004,0.016,0.0,0.0,559487.0,302752.0,1.0
x[24],0.01,0.003,0.005,0.016,0.0,0.0,560333.0,302515.0,1.0
x[25],0.01,0.003,0.004,0.016,0.0,0.0,564703.0,303317.0,1.0
x[26],0.01,0.003,0.004,0.016,0.0,0.0,556331.0,305517.0,1.0
x[27],0.01,0.003,0.004,0.016,0.0,0.0,559467.0,304143.0,1.0
x[28],0.01,0.003,0.005,0.016,0.0,0.0,563569.0,305303.0,1.0
x[29],0.01,0.003,0.004,0.016,0.0,0.0,558986.0,304927.0,1.0
x[30],0.01,0.003,0.004,0.016,0.0,0.0,566658.0,304018.0,1.0
x[31],0.01,0.003,0.004,0.016,0.0,0.0,569426.0,304999.0,1.0
x[32],0.01,0.003,0.004,0.016,0.0,0.0,565167.0,306568.0,1.0
x[33],0.01,0.003,0.004,0.016,0.0,0.0,565804.0,301969.0,1.0
x[34],0.01,0.003,0.004,0.016,0.0,0.0,554531.0,302454.0,1.0
x[35],0.01,0.003,0.004,0.016,0.0,0.0,564189.0,305128.0,1.0
x[36],0.01,0.003,0.004,0.016,0.0,0.0,569774.0,303922.0,1.0
x[37],0.01,0.003,0.004,0.016,0.0,0.0,547124.0,302227.0,1.0
x[38],0.01,0.003,0.004,0.016,0.0,0.0,571921.0,301517.0,1.0
x[39],0.01,0.003,0.004,0.016,0.0,0.0,552028.0,300647.0,1.0
x[40],0.01,0.003,0.004,0.016,0.0,0.0,567287.0,303459.0,1.0
x[41],0.01,0.003,0.005,0.016,0.0,0.0,554674.0,307071.0,1.0
x[42],0.01,0.003,0.004,0.016,0.0,0.0,562025.0,304658.0,1.0
x[43],0.01,0.003,0.005,0.016,0.0,0.0,557877.0,306103.0,1.0
x[44],0.01,0.003,0.005,0.016,0.0,0.0,561296.0,302755.0,1.0
x[45],0.01,0.003,0.005,0.016,0.0,0.0,567711.0,300064.0,1.0
x[46],0.01,0.003,0.004,0.016,0.0,0.0,560998.0,303627.0,1.0
x[47],0.01,0.003,0.004,0.016,0.0,0.0,567054.0,301143.0,1.0
x[48],0.01,0.003,0.004,0.016,0.0,0.0,567332.0,304446.0,1.0
x[49],0.01,0.003,0.004,0.016,0.0,0.0,570940.0,301852.0,1.0
x[50],0.01,0.003,0.004,0.016,0.0,0.0,557825.0,305089.0,1.0
x[51],0.01,0.003,0.004,0.016,0.0,0.0,552685.0,302982.0,1.0
x[52],0.01,0.003,0.004,0.016,0.0,0.0,567759.0,303226.0,1.0
x[53],0.01,0.003,0.004,0.016,0.0,0.0,555509.0,303822.0,1.0
x[54],0.01,0.003,0.004,0.016,0.0,0.0,551807.0,305134.0,1.0
x[55],0.01,0.003,0.005,0.016,0.0,0.0,565209.0,302821.0,1.0
x[56],0.01,0.003,0.004,0.016,0.0,0.0,564335.0,305090.0,1.0
x[57],0.01,0.003,0.005,0.016,0.0,0.0,569086.0,305087.0,1.0
x[58],0.01,0.003,0.004,0.016,0.0,0.0,565906.0,302220.0,1.0
x[59],0.01,0.003,0.004,0.016,0.0,0.0,556310.0,301442.0,1.0
x[60],0.01,0.003,0.004,0.016,0.0,0.0,563646.0,302021.0,1.0
x[61],0.01,0.003,0.004,0.016,0.0,0.0,572962.0,304554.0,1.0
x[62],0.01,0.003,0.004,0.016,0.0,0.0,560627.0,303240.0,1.0
x[63],0.01,0.003,0.005,0.016,0.0,0.0,570281.0,299670.0,1.0
x[64],0.01,0.003,0.004,0.016,0.0,0.0,563558.0,304751.0,1.0
x[65],0.01,0.003,0.004,0.016,0.0,0.0,556552.0,301705.0,1.0
x[66],0.01,0.003,0.004,0.016,0.0,0.0,566315.0,302586.0,1.0
x[67],0.01,0.003,0.004,0.016,0.0,0.0,548765.0,302839.0,1.0
x[68],0.01,0.003,0.004,0.016,0.0,0.0,562811.0,302035.0,1.0
x[69],0.01,0.003,0.004,0.016,0.0,0.0,561430.0,305518.0,1.0
x[70],0.01,0.003,0.004,0.016,0.0,0.0,572182.0,303894.0,1.0
x[71],0.01,0.003,0.005,0.016,0.0,0.0,554057.0,302561.0,1.0
x[72],0.01,0.003,0.004,0.016,0.0,0.0,572467.0,302439.0,1.0
x[73],0.01,0.003,0.004,0.016,0.0,0.0,565499.0,307189.0,1.0
x[74],0.01,0.003,0.005,0.016,0.0,0.0,567521.0,301976.0,1.0
x[75],0.01,0.003,0.004,0.016,0.0,0.0,566093.0,303855.0,1.0
x[76],0.01,0.003,0.004,0.016,0.0,0.0,563548.0,307722.0,1.0
x[77],0.01,0.003,0.004,0.016,0.0,0.0,551958.0,302411.0,1.0
x[78],0.01,0.003,0.004,0.016,0.0,0.0,551318.0,302990.0,1.0
x[79],0.01,0.003,0.004,0.016,0.0,0.0,560875.0,302850.0,1.0
x[80],0.01,0.003,0.004,0.016,0.0,0.0,558943.0,307511.0,1.0
x[81],0.01,0.003,0.004,0.016,0.0,0.0,550178.0,305216.0,1.0
x[82],0.01,0.003,0.004,0.016,0.0,0.0,559137.0,302386.0,1.0
x[83],0.01,0.003,0.004,0.016,0.0,0.0,563602.0,303389.0,1.0
x[84],0.01,0.003,0.005,0.016,0.0,0.0,562313.0,306578.0,1.0
x[85],0.01,0.003,0.004,0.016,0.0,0.0,551560.0,301208.0,1.0
x[86],0.01,0.003,0.004,0.016,0.0,0.0,557803.0,302488.0,1.0
x[87],0.01,0.003,0.004,0.016,0.0,0.0,562246.0,299617.0,1.0
x[88],0.01,0.003,0.005,0.016,0.0,0.0,558016.0,305132.0,1.0
x[89],0.01,0.003,0.004,0.016,0.0,0.0,560996.0,304252.0,1.0
x[90],0.01,0.003,0.004,0.016,0.0,0.0,557146.0,302880.0,1.0
x[91],0.01,0.003,0.004,0.016,0.0,0.0,555551.0,304579.0,1.0
x[92],0.01,0.003,0.004,0.016,0.0,0.0,565543.0,303238.0,1.0
x[93],0.01,0.003,0.004,0.016,0.0,0.0,552897.0,302770.0,1.0
x[94],0.01,0.003,0.005,0.016,0.0,0.0,561481.0,301078.0,1.0
x[95],0.01,0.003,0.004,0.016,0.0,0.0,554903.0,304767.0,1.0
x[96],0.01,0.003,0.005,0.016,0.0,0.0,546349.0,305216.0,1.0
x[97],0.01,0.003,0.004,0.016,0.0,0.0,550528.0,304856.0,1.0
x[98],0.01,0.003,0.005,0.016,0.0,0.0,545421.0,308260.0,1.0
x[99],0.01,0.003,0.004,0.016,0.0,0.0,548732.0,307344.0,1.0
log_det_jacobian,-458.867,1.101,-460.936,-456.812,0.002,0.001,296576.0,301673.0,1.0
