,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
y[56],2.189,0.472,1.347,3.083,0.001,0.0,732769.0,265048.0,1.0
y[57],2.181,0.475,1.343,3.095,0.001,0.0,740646.0,264878.0,1.0
y[58],2.17,0.475,1.322,3.075,0.001,0.0,736685.0,263631.0,1.0
y[59],2.161,0.476,1.325,3.083,0.001,0.0,736332.0,265328.0,1.0
y[60],2.151,0.48,1.293,3.067,0.001,0.001,742214.0,262730.0,1.0
y[61],2.14,0.48,1.281,3.051,0.001,0.001,745469.0,263146.0,1.0
y[62],2.128,0.482,1.273,3.047,0.001,0.001,745542.0,262030.0,1.0
y[63],2.118,0.486,1.251,3.046,0.001,0.001,741538.0,259070.0,1.0
y[64],2.107,0.487,1.24,3.036,0.001,0.001,749771.0,266829.0,1.0
y[65],2.094,0.487,1.222,3.021,0.001,0.001,739597.0,263442.0,1.0
y[66],2.083,0.489,1.219,3.025,0.001,0.001,757521.0,265890.0,1.0
y[67],2.07,0.49,1.193,3.004,0.001,0.001,735114.0,265831.0,1.0
y[68],2.057,0.493,1.181,3.003,0.001,0.001,750476.0,268379.0,1.0
y[69],2.044,0.498,1.156,2.995,0.001,0.001,760926.0,264289.0,1.0
y[70],2.029,0.499,1.14,2.984,0.001,0.001,755147.0,260524.0,1.0
y[71],2.013,0.5,1.105,2.956,0.001,0.001,758240.0,266139.0,1.0
y[72],1.998,0.502,1.095,2.954,0.001,0.001,766382.0,268316.0,1.0
y[73],1.983,0.506,1.076,2.945,0.001,0.001,752538.0,266680.0,1.0
y[74],1.967,0.51,1.036,2.925,0.001,0.001,765022.0,264118.0,1.0
y[75],1.947,0.512,1.015,2.916,0.001,0.001,769899.0,263792.0,1.0
y[76],1.928,0.514,1.006,2.912,0.001,0.001,772332.0,266397.0,1.0
y[77],1.91,0.519,0.988,2.906,0.001,0.001,759307.0,264411.0,1.0
y[78],1.89,0.523,0.946,2.888,0.001,0.001,776896.0,266307.0,1.0
y[79],1.867,0.525,0.908,2.855,0.001,0.001,768298.0,263903.0,1.0
y[80],1.844,0.528,0.9,2.856,0.001,0.001,783838.0,267340.0,1.0
y[81],1.82,0.535,0.859,2.844,0.001,0.001,780129.0,264816.0,1.0
y[82],1.793,0.537,0.832,2.829,0.001,0.001,770936.0,267412.0,1.0
y[83],1.767,0.544,0.779,2.803,0.001,0.001,784369.0,269144.0,1.0
y[84],1.736,0.548,0.746,2.782,0.001,0.001,782506.0,267651.0,1.0
y[85],1.703,0.554,0.701,2.765,0.001,0.001,801145.0,270156.0,1.0
y[86],1.668,0.562,0.663,2.754,0.001,0.001,810316.0,270790.0,1.0
y[87],1.629,0.569,0.592,2.709,0.001,0.001,803108.0,268467.0,1.0
y[88],1.585,0.576,0.547,2.694,0.001,0.001,813562.0,274610.0,1.0
y[89],1.539,0.587,0.466,2.653,0.001,0.001,803516.0,276397.0,1.0
y[90],1.485,0.597,0.382,2.614,0.001,0.001,822992.0,270602.0,1.0
y[91],1.423,0.61,0.317,2.592,0.001,0.001,833993.0,275443.0,1.0
y[92],1.351,0.625,0.206,2.54,0.001,0.001,839331.0,276967.0,1.0
y[93],1.268,0.645,0.086,2.498,0.001,0.001,842250.0,277028.0,1.0
y[94],1.164,0.669,-0.062,2.443,0.001,0.001,847781.0,277264.0,1.0
y[95],1.03,0.703,-0.247,2.39,0.001,0.001,867618.0,276379.0,1.0
y[96],0.846,0.746,-0.526,2.268,0.001,0.001,884265.0,287463.0,1.0
y[97],0.564,0.826,-0.994,2.112,0.001,0.001,891437.0,285100.0,1.0
y[98],-0.0,1.003,-1.906,1.867,0.001,0.002,922112.0,292083.0,1.0
x[0],0.01,0.01,0.0,0.028,0.0,0.0,707291.0,262585.0,1.0
x[1],0.01,0.01,0.0,0.028,0.0,0.0,697103.0,259330.0,1.0
x[2],0.01,0.01,0.0,0.028,0.0,0.0,702341.0,258364.0,1.0
x[3],0.01,0.01,0.0,0.028,0.0,0.0,718977.0,256059.0,1.0
x[4],0.01,0.01,0.0,0.028,0.0,0.0,695088.0,261691.0,1.0
x[5],0.01,0.01,0.0,0.028,0.0,0.0,704297.0,258336.0,1.0
x[6],0.01,0.01,0.0,0.028,0.0,0.0,709404.0,262942.0,1.0
x[7],0.01,0.01,0.0,0.028,0.0,0.0,715373.0,261106.0,1.0
x[8],0.01,0.01,0.0,0.028,0.0,0.0,701410.0,260898.0,1.0
x[9],0.01,0.01,0.0,0.028,0.0,0.0,710874.0,260143.0,1.0
x[10],0.01,0.01,0.0,0.028,0.0,0.0,696441.0,258243.0,1.0
x[11],0.01,0.01,0.0,0.028,0.0,0.0,694558.0,261374.0,1.0
x[12],0.01,0.01,0.0,0.028,0.0,0.0,708883.0,263231.0,1.0
x[13],0.01,0.01,0.0,0.028,0.0,0.0,702780.0,257159.0,1.0
x[14],0.01,0.01,0.0,0.028,0.0,0.0,692901.0,257896.0,1.0
x[15],0.01,0.01,0.0,0.028,0.0,0.0,703455.0,261076.0,1.0
x[16],0.01,0.01,0.0,0.028,0.0,0.0,700337.0,259757.0,1.0
x[17],0.01,0.01,0.0,0.028,0.0,0.0,703088.0,257571.0,1.0
x[18],0.01,0.01,0.0,0.028,0.0,0.0,698880.0,259366.0,1.0
x[19],0.01,0.01,0.0,0.028,0.0,0.0,706795.0,259677.0,1.0
x[20],0.01,0.01,0.0,0.028,0.0,0.0,714479.0,259854.0,1.0
x[21],0.01,0.01,0.0,0.028,0.0,0.0,702320.0,255585.0,1.0
x[22],0.01,0.01,0.0,0.028,0.0,0.0,711349.0,263947.0,1.0
x[23],0.01,0.01,0.0,0.028,0.0,0.0,708529.0,259876.0,1.0
x[24],0.01,0.01,0.0,0.028,0.0,0.0,704384.0,263250.0,1.0
x[25],0.01,0.01,0.0,0.028,0.0,0.0,707933.0,257807.0,1.0
x[26],0.01,0.01,0.0,0.028,0.0,0.0,701225.0,257728.0,1.0
x[27],0.01,0.01,0.0,0.028,0.0,0.0,706645.0,262421.0,1.0
x[28],0.01,0.01,0.0,0.028,0.0,0.0,708864.0,264107.0,1.0
x[29],0.01,0.01,0.0,0.028,0.0,0.0,725082.0,261154.0,1.0
x[30],0.01,0.01,0.0,0.028,0.0,0.0,726342.0,259575.0,1.0
x[31],0.01,0.01,0.0,0.028,0.0,0.0,716891.0,263678.0,1.0
x[32],0.01,0.01,0.0,0.028,0.0,0.0,711766.0,257862.0,1.0
x[33],0.01,0.01,0.0,0.028,0.0,0.0,715459.0,261983.0,1.0
x[34],0.01,0.01,0.0,0.028,0.0,0.0,717473.0,257910.0,1.0
x[35],0.01,0.01,0.0,0.028,0.0,0.0,710314.0,267112.0,1.0
x[36],0.01,0.01,0.0,0.028,0.0,0.0,712844.0,258765.0,1.0
x[37],0.01,0.01,0.0,0.028,0.0,0.0,712388.0,262036.0,1.0
x[38],0.01,0.01,0.0,0.028,0.0,0.0,716135.0,259943.0,1.0
x[39],0.01,0.01,0.0,0.028,0.0,0.0,725317.0,259625.0,1.0
x[40],0.01,0.01,0.0,0.028,0.0,0.0,723172.0,260927.0,1.0
x[41],0.01,0.01,0.0,0.028,0.0,0.0,725695.0,262779.0,1.0
x[42],0.01,0.01,0.0,0.028,0.0,0.0,730284.0,261060.0,1.0
x[43],0.01,0.01,0.0,0.028,0.0,0.0,724858.0,264837.0,1.0
x[44],0.01,0.01,0.0,0.028,0.0,0.0,724913.0,265417.0,1.0
x[45],0.01,0.01,0.0,0.028,0.0,0.0,721204.0,260955.0,1.0
x[46],0.01,0.01,0.0,0.028,0.0,0.0,721401.0,263092.0,1.0
x[47],0.01,0.01,0.0,0.028,0.0,0.0,729635.0,263611.0,1.0
x[48],0.01,0.01,0.0,0.028,0.0,0.0,720334.0,262103.0,1.0
x[49],0.01,0.01,0.0,0.028,0.0,0.0,723794.0,262309.0,1.0
x[50],0.01,0.01,0.0,0.028,0.0,0.0,731016.0,265987.0,1.0
x[51],0.01,0.01,0.0,0.028,0.0,0.0,729265.0,265986.0,1.0
x[52],0.01,0.01,0.0,0.028,0.0,0.0,722540.0,258033.0,1.0
x[53],0.01,0.01,0.0,0.028,0.0,0.0,727080.0,261630.0,1.0
x[54],0.01,0.01,0.0,0.028,0.0,0.0,734542.0,265493.0,1.0
x[55],0.01,0.01,0.0,0.028,0.0,0.0,725596.0,265665.0,1.0
x[56],0.01,0.01,0.0,0.028,0.0,0.0,729610.0,264127.0,1.0
x[57],0.01,0.01,0.0,0.028,0.0,0.0,739319.0,264548.0,1.0
x[58],0.01,0.01,0.0,0.028,0.0,0.0,733664.0,263586.0,1.0
x[59],0.01,0.01,0.0,0.028,0.0,0.0,733765.0,264588.0,1.0
x[60],0.01,0.01,0.0,0.028,0.0,0.0,738450.0,262961.0,1.0
x[61],0.01,0.01,0.0,0.028,0.0,0.0,743116.0,264844.0,1.0
x[62],0.01,0.01,0.0,0.028,0.0,0.0,743095.0,260368.0,1.0
x[63],0.01,0.01,0.0,0.028,0.0,0.0,736742.0,260223.0,1.0
x[64],0.01,0.01,0.0,0.028,0.0,0.0,743127.0,266535.0,1.0
x[65],0.01,0.01,0.0,0.028,0.0,0.0,735887.0,263859.0,1.0
x[66],0.01,0.01,0.0,0.028,0.0,0.0,750242.0,266227.0,1.0
x[67],0.01,0.01,0.0,0.028,0.0,0.0,729183.0,265164.0,1.0
x[68],0.01,0.01,0.0,0.028,0.0,0.0,744054.0,268871.0,1.0
x[69],0.01,0.01,0.0,0.028,0.0,0.0,752199.0,265265.0,1.0
x[70],0.01,0.01,0.0,0.028,0.0,0.0,750805.0,261877.0,1.0
x[71],0.01,0.01,0.0,0.028,0.0,0.0,751149.0,265708.0,1.0
x[72],0.01,0.01,0.0,0.028,0.0,0.0,759079.0,269951.0,1.0
x[73],0.01,0.01,0.0,0.028,0.0,0.0,745656.0,267663.0,1.0
x[74],0.01,0.01,0.0,0.028,0.0,0.0,753643.0,264248.0,1.0
x[75],0.01,0.01,0.0,0.028,0.0,0.0,759466.0,264611.0,1.0
x[76],0.01,0.01,0.0,0.028,0.0,0.0,761561.0,265657.0,1.0
x[77],0.01,0.01,0.0,0.028,0.0,0.0,747932.0,267123.0,1.0
x[78],0.01,0.01,0.0,0.028,0.0,0.0,759542.0,265548.0,1.0
x[79],0.01,0.01,0.0,0.028,0.0,0.0,755266.0,263553.0,1.0
x[80],0.01,0.01,0.0,0.028,0.0,0.0,765975.0,268229.0,1.0
x[81],0.01,0.01,0.0,0.028,0.0,0.0,760462.0,265257.0,1.0
x[82],0.01,0.01,0.0,0.028,0.0,0.0,751641.0,266758.0,1.0
x[83],0.01,0.01,0.0,0.028,0.0,0.0,760733.0,267794.0,1.0
x[84],0.01,0.01,0.0,0.028,0.0,0.0,753987.0,267731.0,1.0
x[85],0.01,0.01,0.0,0.028,0.0,0.0,767433.0,270587.0,1.0
x[86],0.01,0.01,0.0,0.028,0.0,0.0,776090.0,270838.0,1.0
x[87],0.01,0.01,0.0,0.028,0.0,0.0,767778.0,271383.0,1.0
x[88],0.01,0.01,0.0,0.028,0.0,0.0,775984.0,273959.0,1.0
x[89],0.01,0.01,0.0,0.028,0.0,0.0,760271.0,277030.0,1.0
x[90],0.01,0.01,0.0,0.028,0.0,0.0,765428.0,271799.0,1.0
x[91],0.01,0.01,0.0,0.028,0.0,0.0,766298.0,278412.0,1.0
x[92],0.01,0.01,0.0,0.028,0.0,0.0,767038.0,279665.0,1.0
x[93],0.01,0.01,0.0,0.028,0.0,0.0,753358.0,279432.0,1.0
x[94],0.01,0.01,0.0,0.028,0.0,0.0,738317.0,278364.0,1.0
x[95],0.01,0.01,0.0,0.028,0.0,0.0,735394.0,277910.0,1.0
x[96],0.01,0.01,0.0,0.028,0.0,0.0,708567.0,293222.0,1.0
x[97],0.01,0.01,0.0,0.028,0.0,0.0,653883.0,289259.0,1.0
x[98],0.01,0.01,0.0,0.028,0.0,0.0,580418.0,295934.0,1.0
x[99],0.01,0.01,0.0,0.028,0.0,0.0,592780.0,301399.0,1.0
log_det_jacobian,-425.998,7.346,-439.739,-412.224,0.019,0.013,149147.0,244979.0,1.0
